video_path,action_orientation,video_dirname,video_basename,frame_rate,duration_secs,frame_count,split
/data/i5O/i5OData/undercover-left/videos/20220822/124235.mp4,left,20220822,124235,13.48,89.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220822/110511.mp4,left,20220822,110511,11.65,103.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220822/104853.mp4,left,20220822,104853,10.53,114.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220822/122500.mp4,left,20220822,122500,11.21,107.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220822/110135.mp4,left,20220822,110135,9.45,127.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220822/072255.mp4,left,20220822,072255,8.82,135.99,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220822/100823.mp4,left,20220822,100823,12.5,96.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220822/093643.mp4,left,20220822,093643,11.21,107.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220822/071549.mp4,left,20220822,071549,11.32,106.01,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220905/075128.mp4,left,20220905,075128,9.3,129.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220905/111403.mp4,left,20220905,111403,10.44,115.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220905/143313.mp4,left,20220905,143313,11.11,108.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220905/122355.mp4,left,20220905,122355,7.84,153.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220905/084930.mp4,left,20220905,084930,10.08,119.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220905/104432.mp4,left,20220905,104432,11.65,103.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220905/101327.mp4,left,20220905,101327,12.0,100.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220905/093957.mp4,left,20220905,093957,9.68,124.01,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220905/083238.mp4,left,20220905,083238,12.77,94.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220905/080928.mp4,left,20220905,080928,12.5,96.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220905/071735.mp4,left,20220905,071735,10.91,109.99,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220804/110712.mp4,left,20220804,110712,12.5,96.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220804/163459.mp4,left,20220804,163459,8.63,139.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220804/125327.mp4,left,20220804,125327,10.08,119.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220804/154932.mp4,left,20220804,154932,11.54,104.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220804/095239.mp4,left,20220804,095239,8.33,144.01,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220804/104101.mp4,left,20220804,104101,12.37,97.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220804/101504.mp4,left,20220804,101504,12.5,96.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220804/090916.mp4,left,20220804,090916,12.12,99.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220804/082900.mp4,left,20220804,082900,7.84,153.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220804/081541.mp4,left,20220804,081541,11.21,107.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220804/073039.mp4,left,20220804,073039,13.48,89.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220804/080114.mp4,left,20220804,080114,8.82,135.99,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220809/171733.mp4,left,20220809,171733,13.64,88.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220809/163301.mp4,left,20220809,163301,13.95,86.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220809/164605.mp4,left,20220809,164605,13.04,92.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220809/161336.mp4,left,20220809,161336,12.37,97.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220809/154802.mp4,left,20220809,154802,11.88,101.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220809/143040.mp4,left,20220809,143040,13.33,90.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220809/110410.mp4,left,20220809,110410,11.32,106.01,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220809/101051.mp4,left,20220809,101051,9.68,124.01,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220809/133551.mp4,left,20220809,133551,13.48,89.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220809/124717.mp4,left,20220809,124717,9.16,131.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220809/123257.mp4,left,20220809,123257,9.3,129.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220809/084242.mp4,left,20220809,084242,13.33,90.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220704/180735.mp4,left,20220704,180735,12.77,94.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220704/145515.mp4,left,20220704,145515,6.67,179.99,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220704/144820.mp4,left,20220704,144820,2.89,414.94,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220704/162752.mp4,left,20220704,162752,9.02,132.99,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220704/111436.mp4,left,20220704,111436,13.19,91.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220704/095105.mp4,left,20220704,095105,8.28,145.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220704/104238.mp4,left,20220704,104238,8.57,140.01,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220704/091232.mp4,left,20220704,091232,8.39,142.99,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220704/093859.mp4,left,20220704,093859,13.79,87.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220704/130049.mp4,left,20220704,130049,12.63,95.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220704/073756.mp4,left,20220704,073756,7.36,163.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220704/084232.mp4,left,20220704,084232,14.12,85.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220712/171922.mp4,left,20220712,171922,13.04,92.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220712/150630.mp4,left,20220712,150630,10.08,119.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220712/173108.mp4,left,20220712,173108,13.95,86.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220712/153812.mp4,left,20220712,153812,9.92,121.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220712/143335.mp4,left,20220712,143335,13.64,88.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220712/105827.mp4,left,20220712,105827,12.63,95.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220712/141810.mp4,left,20220712,141810,11.11,108.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220712/105157.mp4,left,20220712,105157,10.81,111.01,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220712/122550.mp4,left,20220712,122550,11.21,107.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220712/093439.mp4,left,20220712,093439,13.64,88.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220712/092632.mp4,left,20220712,092632,9.6,125.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220712/092430.mp4,left,20220712,092430,9.84,122.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220712/083824.mp4,left,20220712,083824,13.33,90.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220418/123131.mp4,right,20220418,123131,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220418/123451.mp4,right,20220418,123451,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220418/125026.mp4,right,20220418,125026,18.18,66.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220418/193255.mp4,right,20220418,193255,17.65,68.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220418/200114.mp4,right,20220418,200114,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220418/201120.mp4,right,20220418,201120,17.65,68.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220418/202234.mp4,right,20220418,202234,17.91,67.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220418/204350.mp4,right,20220418,204350,17.65,68.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220418/205248.mp4,right,20220418,205248,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220418/215408.mp4,right,20220418,215408,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220418/221305.mp4,right,20220418,221305,18.18,66.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220419/073148.mp4,right,20220419,073148,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220419/091151.mp4,right,20220419,091151,17.65,68.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220419/141957.mp4,right,20220419,141957,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220419/175214.mp4,right,20220419,175214,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220419/182222.mp4,right,20220419,182222,17.91,67.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220419/184653.mp4,right,20220419,184653,17.91,67.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220419/190015.mp4,right,20220419,190015,17.91,67.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220419/191657.mp4,right,20220419,191657,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220419/193340.mp4,right,20220419,193340,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220419/203928.mp4,right,20220419,203928,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220419/222436.mp4,right,20220419,222436,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220419/225802.mp4,right,20220419,225802,17.91,67.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220419/231805.mp4,right,20220419,231805,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/063713.mp4,right,20220420,063713,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/063820.mp4,right,20220420,063820,17.91,67.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220420/064247.mp4,right,20220420,064247,17.91,67.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220420/065716.mp4,right,20220420,065716,17.91,67.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220420/071359.mp4,right,20220420,071359,18.18,66.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/072253.mp4,right,20220420,072253,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/073722.mp4,right,20220420,073722,18.18,66.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/083623.mp4,right,20220420,083623,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/084304.mp4,right,20220420,084304,17.91,67.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220420/084731.mp4,right,20220420,084731,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/092054.mp4,right,20220420,092054,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/094849.mp4,right,20220420,094849,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/101435.mp4,right,20220420,101435,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/101904.mp4,right,20220420,101904,17.91,67.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220420/105559.mp4,right,20220420,105559,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/110454.mp4,right,20220420,110454,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/110708.mp4,right,20220420,110708,18.18,66.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/111135.mp4,right,20220420,111135,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/122400.mp4,right,20220420,122400,17.91,67.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220420/123937.mp4,right,20220420,123937,18.18,66.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/124618.mp4,right,20220420,124618,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/131411.mp4,right,20220420,131411,17.91,67.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220420/131732.mp4,right,20220420,131732,17.91,67.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220420/135651.mp4,right,20220420,135651,17.91,67.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220420/141128.mp4,right,20220420,141128,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/141450.mp4,right,20220420,141450,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/141811.mp4,right,20220420,141811,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/142347.mp4,right,20220420,142347,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/144142.mp4,right,20220420,144142,17.91,67.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220420/145721.mp4,right,20220420,145721,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/145828.mp4,right,20220420,145828,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/150511.mp4,right,20220420,150511,17.91,67.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220420/151301.mp4,right,20220420,151301,17.91,67.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220420/151622.mp4,right,20220420,151622,17.91,67.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220420/170752.mp4,right,20220420,170752,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/172226.mp4,right,20220420,172226,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/173552.mp4,right,20220420,173552,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/173806.mp4,right,20220420,173806,17.65,68.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/174128.mp4,right,20220420,174128,17.91,67.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220420/182829.mp4,right,20220420,182829,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/192915.mp4,right,20220420,192915,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/193129.mp4,right,20220420,193129,17.91,67.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220420/195244.mp4,right,20220420,195244,17.91,67.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220420/195605.mp4,right,20220420,195605,17.91,67.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220420/195926.mp4,right,20220420,195926,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/201933.mp4,right,20220420,201933,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/203256.mp4,right,20220420,203256,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/205517.mp4,right,20220420,205517,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/215550.mp4,right,20220420,215550,17.65,68.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220420/220557.mp4,right,20220420,220557,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/220919.mp4,right,20220420,220919,17.65,68.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/222246.mp4,right,20220420,222246,17.65,68.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220420/222715.mp4,right,20220420,222715,17.91,67.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220420/223036.mp4,right,20220420,223036,17.65,68.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220420/223358.mp4,right,20220420,223358,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/224147.mp4,right,20220420,224147,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/224508.mp4,right,20220420,224508,17.65,68.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/224723.mp4,right,20220420,224723,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/225044.mp4,right,20220420,225044,17.91,67.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220420/230622.mp4,right,20220420,230622,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220420/231157.mp4,right,20220420,231157,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/064510.mp4,right,20220421,064510,17.91,67.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220421/070311.mp4,right,20220421,070311,17.91,67.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220421/071745.mp4,right,20220421,071745,17.65,68.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220421/072107.mp4,right,20220421,072107,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/074650.mp4,right,20220421,074650,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/075800.mp4,right,20220421,075800,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/080803.mp4,right,20220421,080803,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/081124.mp4,right,20220421,081124,17.91,67.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220421/081552.mp4,right,20220421,081552,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/082020.mp4,right,20220421,082020,18.18,66.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/082701.mp4,right,20220421,082701,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/083022.mp4,right,20220421,083022,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/093728.mp4,right,20220421,093728,17.65,68.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220421/093836.mp4,right,20220421,093836,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/094950.mp4,right,20220421,094950,17.65,68.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/095312.mp4,right,20220421,095312,17.65,68.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/095635.mp4,right,20220421,095635,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/101215.mp4,right,20220421,101215,17.91,67.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220421/103435.mp4,right,20220421,103435,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/105334.mp4,right,20220421,105334,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/105548.mp4,right,20220421,105548,17.91,67.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220421/111808.mp4,right,20220421,111808,17.91,67.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220421/122051.mp4,right,20220421,122051,17.91,67.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220421/124424.mp4,right,20220421,124424,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/130221.mp4,right,20220421,130221,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/132340.mp4,right,20220421,132340,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/133130.mp4,right,20220421,133130,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/145401.mp4,right,20220421,145401,17.91,67.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220421/171734.mp4,right,20220421,171734,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/172844.mp4,right,20220421,172844,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/173312.mp4,right,20220421,173312,17.91,67.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220421/180747.mp4,right,20220421,180747,17.91,67.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220421/180854.mp4,right,20220421,180854,17.91,67.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220421/182110.mp4,right,20220421,182110,18.18,66.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/194253.mp4,right,20220421,194253,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/195044.mp4,right,20220421,195044,17.65,68.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/203854.mp4,right,20220421,203854,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/204322.mp4,right,20220421,204322,17.91,67.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220421/204751.mp4,right,20220421,204751,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220421/205005.mp4,right,20220421,205005,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/065954.mp4,right,20220422,065954,17.91,67.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220422/072007.mp4,right,20220422,072007,17.65,68.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220422/083319.mp4,right,20220422,083319,17.91,67.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220422/084904.mp4,right,20220422,084904,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/094210.mp4,right,20220422,094210,17.65,68.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/103310.mp4,right,20220422,103310,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/104319.mp4,right,20220422,104319,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/104750.mp4,right,20220422,104750,17.91,67.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220422/110342.mp4,right,20220422,110342,17.65,68.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/122138.mp4,right,20220422,122138,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/122820.mp4,right,20220422,122820,17.91,67.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220422/122927.mp4,right,20220422,122927,17.91,67.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220422/123931.mp4,right,20220422,123931,17.65,68.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220422/124039.mp4,right,20220422,124039,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/130045.mp4,right,20220422,130045,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/130406.mp4,right,20220422,130406,18.18,66.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/135200.mp4,right,20220422,135200,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/140415.mp4,right,20220422,140415,17.91,67.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220422/181750.mp4,right,20220422,181750,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/181857.mp4,right,20220422,181857,17.65,68.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/183659.mp4,right,20220422,183659,17.65,68.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220422/185615.mp4,right,20220422,185615,17.65,68.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220422/185939.mp4,right,20220422,185939,17.65,68.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220422/200301.mp4,right,20220422,200301,17.65,68.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/200841.mp4,right,20220422,200841,17.65,68.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/201206.mp4,right,20220422,201206,17.65,68.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/201639.mp4,right,20220422,201639,17.65,68.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/202004.mp4,right,20220422,202004,17.65,68.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220422/202330.mp4,right,20220422,202330,17.65,68.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/203237.mp4,right,20220422,203237,17.65,68.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/203925.mp4,right,20220422,203925,17.65,68.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/204248.mp4,right,20220422,204248,17.65,68.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/204719.mp4,right,20220422,204719,17.65,68.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220422/205405.mp4,right,20220422,205405,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/215506.mp4,right,20220422,215506,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/224754.mp4,right,20220422,224754,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/225437.mp4,right,20220422,225437,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/231442.mp4,right,20220422,231442,17.91,67.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220422/232123.mp4,right,20220422,232123,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/233804.mp4,right,20220422,233804,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220422/234659.mp4,right,20220422,234659,17.91,67.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220425/072708.mp4,right,20220425,072708,17.91,67.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220425/073818.mp4,right,20220425,073818,17.91,67.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220425/073925.mp4,right,20220425,073925,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220425/080504.mp4,right,20220425,080504,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220425/082254.mp4,right,20220425,082254,18.18,66.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220425/090619.mp4,right,20220425,090619,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220425/092048.mp4,right,20220425,092048,17.91,67.0,1200,Test
/data/i5O/i5OData/undercover-right/videos/20220425/095414.mp4,right,20220425,095414,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220425/104434.mp4,right,20220425,104434,17.91,67.0,1200,Validation
/data/i5O/i5OData/undercover-right/videos/20220425/104903.mp4,right,20220425,104903,17.91,67.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-right/videos/20220425/110227.mp4,right,20220425,110227,17.91,67.0,1200,Validation_unlabel
